RTO,Month,Domestic Guest Nights ,International Guest Nights ,Total Guest Nights 
Dunedin,Jul-16," 47,341 "," 15,392 "," 62,733 "
Dunedin,Aug-16," 41,468 "," 13,414 "," 54,882 "
Dunedin,Sept-16," 40,194 "," 16,657 "," 56,851 "
Dunedin,Oct-16," 44,727 "," 25,442 "," 70,169 "
Dunedin,Nov-16," 46,129 "," 35,135 "," 81,264 "
Dunedin,Dec-16," 46,976 "," 38,074 "," 85,050 "
Dunedin,Jan-17," 49,141 "," 47,090 "," 96,230 "
Dunedin,Feb-17," 47,442 "," 48,375 "," 95,817 "
Dunedin,Mar-17," 58,916 "," 43,534 "," 102,450 "
Dunedin,Apr-17," 54,966 "," 33,370 "," 88,336 "
Dunedin,May-17," 45,573 "," 19,048 "," 64,621 "
Dunedin,Jun-17," 39,051 "," 15,145 "," 54,196 "
Dunedin,Jul-17," 46,732 "," 17,352 "," 64,084 "
Dunedin,Aug-17," 42,392 "," 17,014 "," 59,405 "
Dunedin,Sept-17," 43,947 "," 18,043 "," 61,990 "
Dunedin,Oct-17," 43,419 "," 26,751 "," 70,170 "
Dunedin,Nov-17," 42,267 "," 39,122 "," 81,389 "
Dunedin,Dec-17," 42,962 "," 46,993 "," 89,955 "
Dunedin,Jan-18," 47,656 "," 49,687 "," 97,343 "
Dunedin,Feb-18," 47,791 "," 56,182 "," 103,973 "
Dunedin,Mar-18," 57,143 "," 51,315 "," 108,457 "
Dunedin,Apr-18," 49,226 "," 36,492 "," 85,718 "
Dunedin,May-18," 46,042 "," 21,364 "," 67,406 "
Dunedin,Jun-18," 42,719 "," 17,171 "," 59,889 "
Dunedin,Jul-18," 43,730 "," 16,742 "," 60,472 "
Dunedin,Aug-18," 40,235 "," 17,962 "," 58,197 "
Dunedin,Sept-18," 46,059 "," 22,269 "," 68,327 "
Dunedin,Oct-18," 48,018 "," 26,494 "," 74,512 "
Dunedin,Nov-18," 47,152 "," 37,021 "," 84,173 "
Dunedin,Dec-18," 48,940 "," 38,837 "," 87,777 "
Dunedin,Jan-19," 46,344 "," 43,142 "," 89,487 "
Dunedin,Feb-19," 46,851 "," 47,952 "," 94,803 "
Dunedin,Mar-19," 59,184 "," 38,534 "," 97,719 "
Dunedin,Apr-19," 51,569 "," 32,135 "," 83,704 "
Dunedin,May-19," 50,275 "," 17,841 "," 68,115 "
Dunedin,Jun-19," 37,312 "," 11,999 "," 49,311 "
Dunedin,Jul-19," 42,989 "," 13,498 "," 56,487 "
Dunedin,Aug-19," 42,331 "," 15,849 "," 58,180 "
Dunedin,Sept-19," 47,196 "," 15,943 "," 63,139 "
Clutha,Jan-00," 5,985 "," 2,168 "," 8,174 "
Clutha,Feb-00," 3,997 "," 2,502 "," 6,499 "
Clutha,Mar-00," 3,336 "," 2,275 "," 5,616 "
Clutha,Apr-00," 4,255 "," 1,300 "," 5,556 "
Clutha,May-00," 2,555 ", 644 ," 3,200 "
Clutha,Jun-00," 2,182 ", 324 ," 2,506 "
Clutha,Jul-00," 1,993 ", 357 ," 2,350 "
Clutha,Aug-00," 2,232 ", 439 ," 2,732 "
Clutha,Sept-00," 2,312 ", 740 ," 3,154 "
Clutha,Oct-00," 2,775 "," 1,368 "," 4,142 "
Clutha,Nov-00," 3,024 "," 2,155 "," 5,217 "
Clutha,Dec-00," 4,551 "," 2,605 "," 7,173 "
Clutha,Jan-01," 7,704 "," 3,153 "," 10,857 "
Clutha,Feb-01," 4,956 "," 3,076 "," 8,032 "
Clutha,Mar-01," 4,105 "," 2,988 "," 7,093 "
Clutha,Apr-01," 4,152 "," 1,823 "," 5,975 "
Clutha,May-01," 3,125 ", 906 ," 4,031 "
Clutha,Jun-01," 2,752 ", 596 ," 3,348 "
Clutha,Jul-01," 3,030 ", 640 ," 3,670 "
Clutha,Aug-01," 3,177 ", 910 ," 4,087 "
Clutha,Sept-01," 2,971 "," 1,094 "," 4,065 "
Clutha,Oct-01," 3,268 "," 1,615 "," 4,884 "
Clutha,Nov-01," 3,466 "," 2,099 "," 5,570 "
Clutha,Dec-01," 4,475 "," 2,999 "," 7,474 "
Clutha,Jan-02," 6,509 "," 3,309 "," 9,817 "
Clutha,Feb-02," 4,659 "," 3,691 "," 8,350 "
Clutha,Mar-02," 5,119 "," 3,060 "," 8,179 "
Clutha,Apr-02," 3,928 "," 1,858 "," 5,792 "
Clutha,May-02," 2,868 ", 884 ," 3,753 "
Clutha,Jun-02," 2,011 ", 521 ," 2,533 "
Clutha,Jul-02," 2,628 ", 795 ," 3,424 "
Clutha,Aug-02," 2,871 ", 663 ," 3,535 "
Clutha,Sept-02," 2,917 ", 988 ," 3,905 "
Clutha,Oct-02," 2,872 "," 1,281 "," 4,155 "
Clutha,Nov-02," 2,654 "," 2,461 "," 5,138 "
Clutha,Dec-02," 4,148 "," 2,432 "," 6,580 "
Clutha,Jan-03," 6,812 "," 3,172 "," 9,984 "
Clutha,Feb-03," 3,963 "," 4,316 "," 8,280 "
Clutha,Mar-03," 5,718 "," 5,747 "," 11,466 "
Clutha,Apr-03," 4,312 "," 1,653 "," 5,966 "
Clutha,May-03," 2,824 "," 1,155 "," 3,979 "
Clutha,Jun-03," 1,621 ", 467 ," 2,087 "
Clutha,Jul-03," 2,264 ", 553 ," 2,818 "
Clutha,Aug-03," 2,126 ", 513 ," 2,638 "
Clutha,Sept-03," 2,626 ", 814 ," 3,440 "
Clutha,Oct-03," 2,882 "," 1,245 "," 4,128 "
Clutha,Nov-03," 2,440 "," 2,540 "," 4,980 "
Clutha,Dec-03," 4,582 "," 2,839 "," 7,421 "
Clutha,Jan-04," 5,776 "," 3,561 "," 9,336 "
Clutha,Feb-04," 4,757 "," 4,141 "," 8,898 "
Clutha,Mar-04," 4,144 "," 2,938 "," 7,082 "
Clutha,Apr-04," 3,900 "," 1,746 "," 5,647 "
Clutha,May-04," 2,334 "," 1,151 "," 3,485 "
Clutha,Jun-04," 1,893 ", 525 ," 2,417 "
Clutha,Jul-04," 1,761 ", 512 ," 2,273 "
Clutha,Aug-04," 1,694 ", 524 ," 2,218 "
Clutha,Sept-04," 2,072 ", 728 ," 2,800 "
Clutha,Oct-04," 2,363 "," 1,235 "," 3,598 "
Clutha,Nov-04," 2,988 "," 2,496 "," 5,484 "
Clutha,Dec-04," 3,526 "," 2,531 "," 6,057 "
Clutha,Jan-05," 5,161 "," 3,197 "," 8,358 "
Clutha,Feb-05," 3,024 "," 3,994 "," 7,017 "
Clutha,Mar-05," 4,169 "," 3,155 "," 7,325 "
Clutha,Apr-05," 3,645 "," 2,374 "," 6,019 "
Clutha,May-05," 2,472 ", 886 ," 3,358 "
Clutha,Jun-05," 1,802 ", 636 ," 2,438 "
Clutha,Jul-05," 2,037 ", 672 ," 2,709 "
Clutha,Aug-05," 2,299 ", 636 ," 2,936 "
Clutha,Sept-05," 2,215 "," 1,071 "," 3,286 "
Clutha,Oct-05," 3,375 "," 1,791 "," 5,167 "
Clutha,Nov-05," 3,502 "," 2,755 "," 6,256 "
Clutha,Dec-05," 4,045 "," 3,139 "," 7,185 "
Clutha,Jan-06," 5,909 "," 4,275 "," 10,184 "
Clutha,Feb-06," 4,212 "," 4,663 "," 8,876 "
Clutha,Mar-06," 4,185 "," 4,034 "," 8,219 "
Clutha,Apr-06," 4,739 "," 3,226 "," 7,965 "
Clutha,May-06," 3,333 "," 1,598 "," 4,931 "
Clutha,Jun-06," 2,201 ", 751 ," 2,951 "
Clutha,Jul-06," 2,575 ", 616 ," 3,192 "
Clutha,Aug-06," 2,128 ", 726 ," 2,854 "
Clutha,Sept-06," 2,449 ", 985 ," 3,434 "
Clutha,Oct-06," 3,370 "," 2,295 "," 5,665 "
Clutha,Nov-06," 3,055 "," 3,341 "," 6,397 "
Clutha,Dec-06," 5,706 "," 4,173 "," 9,879 "
Clutha,Jan-07," 8,536 "," 4,489 "," 13,025 "
Clutha,Feb-07," 4,966 "," 5,841 "," 10,807 "
Clutha,Mar-07," 5,140 "," 6,007 "," 11,146 "
Clutha,Apr-07," 5,176 "," 3,740 "," 8,917 "
Clutha,May-07," 3,336 "," 1,572 "," 4,908 "
Clutha,Jun-07," 2,774 "," 1,075 "," 3,849 "
Clutha,Jul-07," 2,934 ", 958 ," 3,892 "
Clutha,Aug-07," 2,985 "," 1,055 "," 4,040 "
Clutha,Sept-07," 3,032 "," 1,493 "," 4,523 "
Clutha,Oct-07," 3,254 "," 1,779 "," 5,033 "
Clutha,Nov-07," 4,016 "," 3,493 "," 7,509 "
Clutha,Dec-07," 5,680 "," 4,025 "," 9,705 "
Clutha,Jan-08," 8,219 "," 4,390 "," 12,609 "
Clutha,Feb-08," 5,490 "," 5,101 "," 10,591 "
Clutha,Mar-08," 6,521 "," 3,977 "," 10,498 "
Clutha,Apr-08," 5,307 "," 2,391 "," 7,697 "
Clutha,May-08," 3,212 "," 1,188 "," 4,400 "
Clutha,Jun-08," 2,505 ", 472 ," 2,978 "
Clutha,Jul-08," 2,795 ", 632 ," 3,427 "
Clutha,Aug-08," 2,417 ", 815 ," 3,231 "
Clutha,Sept-08," 2,809 "," 1,094 "," 3,903 "
Clutha,Oct-08," 3,598 "," 1,776 "," 5,374 "
Clutha,Nov-08," 3,708 "," 3,175 "," 6,883 "
Clutha,Dec-08," 4,984 "," 3,641 "," 8,625 "
Clutha,Jan-09," 6,591 "," 4,533 "," 11,124 "
Clutha,Feb-09," 5,390 "," 4,987 "," 10,377 "
Clutha,Mar-09," 4,910 "," 4,689 "," 9,599 "
Clutha,Apr-09," 5,020 "," 2,759 "," 7,779 "
Clutha,May-09," 3,547 "," 2,331 "," 5,878 "
Clutha,Jun-09," 2,172 ", 608 ," 2,780 "
Clutha,Jul-09," 2,359 ", 669 ," 3,028 "
Clutha,Aug-09," 2,342 ", 648 ," 2,990 "
Clutha,Sept-09," 2,451 ", 933 ," 3,384 "
Clutha,Oct-09," 4,113 "," 1,811 "," 5,924 "
Clutha,Nov-09," 3,417 "," 3,402 "," 6,819 "
Clutha,Dec-09," 6,508 "," 4,801 "," 11,310 "
Clutha,Jan-10," 8,183 "," 5,714 "," 13,897 "
Clutha,Feb-10," 5,188 "," 6,401 "," 11,589 "
Clutha,Mar-10," 5,667 "," 4,255 "," 9,922 "
Clutha,Apr-10," 4,892 "," 2,861 "," 7,753 "
Clutha,May-10," 3,137 ", 970 ," 4,107 "
Clutha,Jun-10," 2,910 ", 601 ," 3,511 "
Clutha,Jul-10," 2,876 ", 644 ," 3,520 "
Clutha,Aug-10," 2,767 ", 605 ," 3,372 "
Clutha,Sept-10," 2,372 ", 815 ," 3,187 "
Clutha,Oct-10," 3,577 "," 1,277 "," 4,854 "
Clutha,Nov-10," 3,389 "," 2,620 "," 6,009 "
Clutha,Dec-10," 5,959 "," 3,401 "," 9,360 "
Clutha,Jan-11," 6,737 "," 4,237 "," 10,975 "
Clutha,Feb-11," 4,573 "," 5,028 "," 9,601 "
Clutha,Mar-11," 5,655 "," 3,671 "," 9,326 "
Clutha,Apr-11," 5,566 "," 2,093 "," 7,660 "
Clutha,May-11," 3,153 "," 1,053 "," 4,206 "
Clutha,Jun-11," 2,438 ", 531 ," 2,969 "
Clutha,Jul-11," 2,714 ", 754 ," 3,469 "
Clutha,Aug-11," 2,235 ", 976 ," 3,211 "
Clutha,Sept-11," 2,477 "," 1,732 "," 4,209 "
Clutha,Oct-11," 4,129 "," 2,510 "," 6,639 "
Clutha,Nov-11," 4,736 "," 2,720 "," 7,456 "
Clutha,Dec-11," 6,459 "," 3,252 "," 9,711 "
Clutha,Jan-12," 8,088 "," 4,209 "," 12,297 "
Clutha,Feb-12," 5,758 "," 4,828 "," 10,586 "
Clutha,Mar-12," 5,620 "," 3,973 "," 9,593 "
Clutha,Apr-12," 5,448 "," 1,984 "," 7,432 "
Clutha,May-12," 3,423 ", 716 ," 4,139 "
Clutha,Jun-12," 2,747 ", 470 ," 3,217 "
Clutha,Jul-12," 3,683 ", 457 ," 4,139 "
Clutha,Aug-12," 4,095 ", 565 ," 4,660 "
Clutha,Sept-12," 3,210 ", 875 ," 4,086 "
Clutha,Oct-12," 3,467 "," 1,725 "," 5,192 "
Clutha,Nov-12," 3,687 "," 3,009 "," 6,696 "
Clutha,Dec-12," 7,475 "," 3,312 "," 10,787 "
Clutha,Jan-13," 8,360 "," 3,187 "," 11,547 "
Clutha,Feb-13," 5,362 "," 5,367 "," 10,729 "
Clutha,Mar-13," 6,880 "," 4,202 "," 11,082 "
Clutha,Apr-13," 5,680 "," 2,065 "," 7,745 "
Clutha,May-13," 2,846 ", 914 ," 3,760 "
Clutha,Jun-13," 2,126 ", 475 ," 2,601 "
Clutha,Jul-13," 2,592 ", 478 ," 3,070 "
Clutha,Aug-13," 2,322 ", 518 ," 2,840 "
Clutha,Sept-13," 1,912 ", 650 ," 2,561 "
Clutha,Oct-13," 3,298 "," 1,591 "," 4,889 "
Clutha,Nov-13," 3,241 "," 2,462 "," 5,703 "
Clutha,Dec-13," 4,284 "," 3,796 "," 8,080 "
Clutha,Jan-14," 7,845 "," 4,444 "," 12,289 "
Clutha,Feb-14," 5,420 "," 6,533 "," 11,953 "
Clutha,Mar-14," 5,474 "," 5,312 "," 10,786 "
Clutha,Apr-14," 6,213 "," 2,675 "," 8,888 "
Clutha,May-14," 3,181 "," 1,053 "," 4,234 "
Clutha,Jun-14," 2,077 ", 578 ," 2,654 "
Clutha,Jul-14," 2,642 ", 593 ," 3,235 "
Clutha,Aug-14," 2,513 ", 666 ," 3,179 "
Clutha,Sept-14," 2,501 ", 938 ," 3,438 "
Clutha,Oct-14," 3,496 "," 1,312 "," 4,808 "
Clutha,Nov-14," 3,695 "," 2,266 "," 5,961 "
Clutha,Dec-14," 5,654 "," 3,306 "," 8,960 "
Clutha,Jan-15," 8,201 "," 4,792 "," 12,993 "
Clutha,Feb-15," 7,066 "," 5,582 "," 12,647 "
Clutha,Mar-15," 6,164 "," 3,914 "," 10,078 "
Clutha,Apr-15," 5,401 "," 2,801 "," 8,202 "
Clutha,May-15," 3,254 "," 1,010 "," 4,264 "
Clutha,Jun-15," 2,296 ", 427 ," 2,723 "
Clutha,Jul-15," 2,974 ", 516 ," 3,490 "
Clutha,Aug-15," 2,305 ", 491 ," 2,796 "
Clutha,Sept-15," 2,578 ", 698 ," 3,277 "
Clutha,Oct-15," 3,848 "," 1,165 "," 5,013 "
Clutha,Nov-15," 3,711 "," 2,593 "," 6,305 "
Clutha,Dec-15," 5,795 "," 3,492 "," 9,287 "
Clutha,Jan-16," 10,309 "," 3,685 "," 13,993 "
Clutha,Feb-16," 7,632 "," 6,480 "," 14,112 "
Clutha,Mar-16," 7,320 "," 5,703 "," 13,023 "
Clutha,Apr-16," 5,385 "," 3,444 "," 8,829 "
Clutha,May-16," 3,814 "," 1,240 "," 5,054 "
Clutha,Jun-16," 3,019 ", 644 ," 3,663 "
Clutha,Jul-16," 3,344 ", 935 ," 4,279 "
Clutha,Aug-16," 3,083 ", 989 ," 4,072 "
Clutha,Sept-16," 3,218 ", 866 ," 4,084 "
Clutha,Oct-16," 4,184 "," 1,667 "," 5,851 "
Clutha,Nov-16," 3,590 "," 3,776 "," 7,366 "
Clutha,Dec-16," 5,017 "," 3,910 "," 8,928 "
Clutha,Jan-17," 8,545 "," 5,618 "," 14,163 "
Clutha,Feb-17," 6,101 "," 5,724 "," 11,825 "
Clutha,Mar-17," 6,927 "," 5,184 "," 12,112 "
Clutha,Apr-17," 7,168 "," 3,203 "," 10,370 "
Clutha,May-17," 4,211 "," 1,320 "," 5,531 "
Clutha,Jun-17," 3,225 ", 755 ," 3,980 "
Clutha,Jul-17," 3,623 ", 895 ," 4,518 "
Clutha,Aug-17," 3,333 "," 1,199 "," 4,532 "
Clutha,Sept-17," 3,127 "," 1,018 "," 4,145 "
Clutha,Oct-17," 3,615 "," 1,463 "," 5,079 "
Clutha,Nov-17," 3,918 "," 2,596 "," 6,514 "
Clutha,Dec-17," 6,230 "," 4,134 "," 10,364 "
Clutha,Jan-18," 5,862 "," 4,857 "," 10,718 "
Clutha,Feb-18," 5,516 "," 5,996 "," 11,512 "
Clutha,Mar-18," 7,275 "," 5,489 "," 12,764 "
Clutha,Apr-18," 5,523 "," 3,499 "," 9,022 "
Clutha,May-18," 3,720 "," 1,328 "," 5,048 "
Clutha,Jun-18," 3,375 ", 769 ," 4,144 "
Clutha,Jul-18," 3,899 ", 711 ," 4,611 "
Clutha,Aug-18," 3,946 ", 906 ," 4,852 "
Clutha,Sept-18," 4,176 "," 1,556 "," 5,732 "
Clutha,Oct-18," 4,792 "," 1,938 "," 6,730 "
Clutha,Nov-18," 4,308 "," 3,424 "," 7,733 "
Clutha,Dec-18," 6,581 "," 4,733 "," 11,315 "
Clutha,Jan-19," 7,131 "," 5,291 "," 12,422 "
Clutha,Feb-19," 6,448 "," 6,154 "," 12,602 "
Clutha,Mar-19," 6,858 "," 5,475 "," 12,334 "
Clutha,Apr-19," 5,702 "," 3,529 "," 9,231 "
Clutha,May-19," 3,395 "," 1,295 "," 4,690 "
Clutha,Jun-19," 2,397 ", 858 ," 3,255 "
Clutha,Jul-19," 2,798 ", 882 ," 3,680 "
Clutha,Aug-19," 2,896 "," 1,004 "," 3,900 "
Clutha,Sept-19," 3,301 "," 1,091 "," 4,392 "
Fiordland,Jan-00," 14,001 "," 26,827 "," 40,828 "
Fiordland,Feb-00," 11,442 "," 34,379 "," 45,820 "
Fiordland,Mar-00," 10,740 "," 29,978 "," 40,718 "
Fiordland,Apr-00," 14,175 "," 20,520 "," 34,695 "
Fiordland,May-00," 6,812 "," 9,181 "," 15,993 "
Fiordland,Jun-00," 5,097 "," 3,457 "," 8,554 "
Fiordland,Jul-00," 6,359 "," 4,757 "," 11,116 "
Fiordland,Aug-00," 5,105 "," 4,711 "," 9,816 "
Fiordland,Sept-00," 7,665 "," 8,651 "," 16,316 "
Fiordland,Oct-00," 8,498 "," 15,474 "," 23,971 "
Fiordland,Nov-00," 9,390 "," 29,855 "," 39,245 "
Fiordland,Dec-00," 12,239 "," 28,969 "," 41,208 "
Fiordland,Jan-01," 17,055 "," 33,904 "," 50,958 "
Fiordland,Feb-01," 11,128 "," 38,139 "," 49,266 "
Fiordland,Mar-01," 11,721 "," 35,503 "," 47,224 "
Fiordland,Apr-01," 13,264 "," 19,482 "," 32,746 "
Fiordland,May-01," 7,128 "," 9,855 "," 16,983 "
Fiordland,Jun-01," 5,181 "," 3,454 "," 8,635 "
Fiordland,Jul-01," 6,063 "," 5,673 "," 11,736 "
Fiordland,Aug-01," 5,093 "," 5,909 "," 11,002 "
Fiordland,Sept-01," 7,458 "," 7,521 "," 14,979 "
Fiordland,Oct-01," 9,505 "," 17,671 "," 27,176 "
Fiordland,Nov-01," 9,544 "," 29,038 "," 38,583 "
Fiordland,Dec-01," 14,895 "," 27,912 "," 42,807 "
Fiordland,Jan-02," 17,736 "," 32,665 "," 50,401 "
Fiordland,Feb-02," 11,297 "," 40,405 "," 51,703 "
Fiordland,Mar-02," 14,923 "," 36,864 "," 51,788 "
